"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
31.0,1.0,5235.334809920574,11346.152287741703,120.39371096931598,826.5152230626196,22.93356924761258,5.282712742333899,7.4526605774591905
32.0,1.0,5478.218683429918,51534.13729982789,98.40532583091488,987.6206575161424,51.129517064241846,7.291983846361584,5.6632232284091
33.0,1.0,5553.2979311371455,10083.6198058785,90.2393736569057,389.5660279645897,94.02508610450303,9.413458262440448,11.465389028942598
34.0,1.0,5553.3443618937745,14453.506938578965,84.92856678923205,427.8755543405778,72.09647635873338,7.668043372166377,8.575836234522884
35.0,1.0,5481.776034643994,17480.78717680617,82.08221746725161,359.93966094630656,32.44952748084936,5.67940681253203,8.092593222351846
36.0,1.0,5864.636624711086,17357.995679222433,117.52870039841044,961.4514021251248,38.63560094439335,6.436538148110191,6.998046769274999
37.0,1.0,5958.590018207895,8756.11654924276,77.0806696708157,399.60744651588794,43.09289484688032,15.518434167712966,12.330677485816302
38.0,1.0,6010.245874788951,13711.919705562108,116.91839138396989,1501.8881742959168,46.0830646143552,10.27250885912757,6.206840392721305
39.0,1.0,6343.34298665064,9806.451915511117,125.6822417103491,936.3041245643218,46.281717947168325,9.664768735791915,9.728907991948171
40.0,1.0,6056.619589590658,10035.049459487855,103.97825131873239,831.6422958620783,46.281717947168325,9.664768735791915,7.9181155924040905
41.0,1.0,6150.563906788348,11012.351456500448,137.26972645685973,635.3617795002365,52.225916195912106,8.46461732843554,14.241064262306777
42.0,1.0,6489.219115953391,10876.686941573193,93.84159845093475,494.67443397923745,52.225916195912106,8.46461732843554,9.415897720486171
43.0,1.0,6151.837245088996,14154.858642970827,132.84974555595204,1628.809879566093,42.36478536481068,11.380118114458089,7.517388177391004
44.0,1.0,6274.074654076705,1352.5832069678536,88.41271648411372,779.0510116786264,22.011383957142378,4.372595474115885,5.059509021062356
45.0,1.0,6551.610458782377,1385.9835839655532,190.7059463886407,508.82359626750707,22.011383957142378,4.372595474115885,19.103031456288566
46.0,1.0,6373.002071291899,4265.389674852852,99.95781951341147,1136.1441792532842,33.99544362796648,10.843019016489063,6.236971441196196
47.0,1.0,6218.729886292779,4409.834125961833,99.69370568576906,483.2391393559357,33.99544362796648,10.843019016489063,12.455732719802668
48.0,1.0,6343.197148493379,5945.389722648015,98.2898834135242,379.76985961183556,19.171450964508857,4.5266027740361885,9.121922356762955
49.0,1.0,6507.206406845435,6193.837975814699,110.99259610713499,213.01102560145736,19.171450964508857,4.5266027740361885,16.567914936404705
50.0,1.0,6178.959955348255,12446.63239533646,181.21713092425173,1533.6903119708977,44.65003614594074,10.811560087085503,12.814622254262659
51.0,1.0,6473.184406887875,12472.62079357631,83.6218704541875,414.0726383795351,44.65003614594074,10.811560087085503,10.54274113561721
52.0,1.0,6508.939104946183,10862.823909757726,92.40020596538142,516.620828433231,51.16171806888251,8.441914179927755,8.872352116249031
53.0,1.0,6655.713936538098,7809.114101529701,98.93665928426734,453.31191666427935,31.72362515332943,7.9533250994877775,10.569259486246073
54.0,1.0,6489.90755041678,8183.177637838313,162.6898794300853,980.4574705255344,31.72362515332943,7.9533250994877775,12.60292797865137
55.0,1.0,6654.35325309187,16571.79656502621,134.27171692420765,588.9251155244004,39.82095233314472,7.637344421161715,13.638384217231824
56.0,1.0,6815.50392696161,11345.649928890423,104.32512666973487,1445.363270935276,102.39091396167792,11.379661270416257,5.67909888371773
57.0,1.0,7049.254802487569,5845.418099909481,138.0588657399804,911.7156869778123,34.71264473392155,7.952528554116468,10.253155264217712
58.0,1.0,7024.645759812737,14072.028550698702,83.90737960111677,654.2339647887277,27.675010072129968,6.645787285810126,5.871179174880658
59.0,1.0,7254.159598395809,14403.146959561327,86.46648017773856,582.4534228280683,27.675010072129968,6.645787285810126,6.608241598929641
60.0,1.0,7156.297215377913,8709.855773773856,186.48408570195622,1126.26892691429,71.87907117679347,9.707859842146316,16.281519400342265
61.0,1.0,7059.486148360164,16647.81921205018,270.43370195030025,3638.5736743323914,57.99199246781035,10.034345048581054,11.494960436840152
62.0,1.0,7277.710605611805,3577.8377617252536,210.43036551144854,1893.2475642115123,30.22721712209092,8.951274354384285,12.08535381813584
63.0,1.0,7178.061061550782,3264.307871634413,73.92822816464086,221.23230592948764,30.22721712209092,8.951274354384285,12.799228356270675
64.0,1.0,7209.517555728532,10146.933515508255,116.06205434059744,737.0540180400269,42.8361912755997,6.985640398515585,8.63414050708953
65.0,1.0,7278.756956561575,14373.31482633388,111.53717097812998,878.6913671520612,43.03446718144185,11.06911291072943,9.204723064336164
66.0,1.0,7224.747910022529,41295.136287091555,111.61424327590353,735.4135012744982,56.517380881097054,6.575158267720022,7.943760472624783
67.0,1.0,7277.455720404115,15268.150518096989,118.40606617560728,1032.3280912068394,40.896577767440995,10.934513232338976,8.818377433668921
68.0,1.0,7612.11225308144,15324.090063664724,187.34813067375532,969.0133744746374,40.896577767440995,10.934513232338976,20.662787637978692
69.0,1.0,7734.274456644593,17228.92124137497,168.16442908213904,1117.244500634169,23.274959244153408,6.7237930762317175,10.804402410818431
70.0,1.0,7398.937228719918,17251.66832837819,98.9925054378375,582.1390406521996,23.274959244153408,6.7237930762317175,8.00855141676432
71.0,1.0,7599.2989291085205,6068.851256416568,95.55486856420774,818.8456531574418,50.01978199480288,14.378080210264525,9.020458559903538
72.0,1.0,7588.763481175677,6627.2856389277895,83.28478743672133,688.1371897117044,22.494677406426444,11.287314765894502,7.119333132330741
73.0,1.0,7788.421489411302,13037.61456913913,139.10331809304492,840.7870510916305,45.60424074554057,7.611103194462657,10.783403939483795
74.0,1.0,7506.014886059292,13308.7576060816,118.47036140715664,767.4893774605393,45.60424074554057,7.611103194462657,9.02479710408275
75.0,1.0,7634.729862588788,9540.085442256861,105.26243000273398,574.3376265241278,87.27707672273127,7.432948626928766,9.303020064225574
76.0,1.0,7831.702203311775,10950.597753914473,134.74628023624646,1095.6303811668465,45.08632651500906,8.857630908601447,9.085845884372802
77.0,1.0,7561.744299647063,10979.902431019327,90.99156082669488,746.6745054500099,45.08632651500906,8.857630908601447,6.720337505813974
78.0,1.0,7708.958456651136,10464.839782369043,89.05169008023562,939.8115497727274,46.28496495861718,9.483035974664762,5.6829453360488875
79.0,1.0,7813.952531547498,10815.944638821435,238.28226328727158,1370.8565065813618,46.28496495861718,9.483035974664762,20.765411489565942
80.0,1.0,7908.944107362257,4168.299460807656,112.92284942969121,796.9405319073988,39.94374624609829,7.8435824659412905,8.286518820215052
81.0,1.0,7878.031647449711,5110.5498744425495,219.5708091919686,2094.910435643204,66.880582807796,11.453789568715225,14.250112651263619
82.0,1.0,7857.410689974262,15894.46584351726,108.86400001970263,1865.4139718622912,0.9661949148696539,13.37410036647615,5.429189422373456
83.0,1.0,8066.6662601486805,16078.656691612068,72.52701064658856,605.0638988389884,0.9661949148696539,13.37410036647615,7.027841298712229
84.0,1.0,8011.020942527141,5982.16377930814,98.97312930322724,930.1133126443023,46.401671261636004,10.658409855760699,7.103586956734654
85.0,1.0,8008.812882177979,13881.324309832737,86.82036771929494,549.4065607383665,48.03958375108013,7.806840430415025,7.415330927792962
86.0,1.0,8142.367999102178,2490.0074241846073,120.29675262603939,932.6790778975029,33.41532669376353,9.865630237169754,9.210735622719259
87.0,1.0,7969.094911983237,2745.038833775885,104.77080191911034,469.2027516067907,33.41532669376353,9.865630237169754,12.993503755991428
88.0,1.0,8018.2682261215095,4671.567823586056,91.78967674594807,580.7320452553333,52.196928764630584,10.455385985059882,9.081547159333219
89.0,1.0,8265.522784918627,4506.2489349198795,77.54007992681177,323.8456915388287,52.196928764630584,10.455385985059882,11.176909569388755
90.0,1.0,8087.5923283181955,12950.914090937133,86.18761872762556,460.63311837644767,54.66319952273202,10.29915451393358,9.82041191976053
91.0,1.0,7775.33296375005,13048.858219839547,94.04109379451255,344.0948316197334,54.66319952273202,10.29915451393358,14.560932141433813
92.0,1.0,8034.588193370291,16724.222435314205,88.13927478146024,1224.8191650505805,28.97068782674204,7.378236051509256,4.287146353353499
93.0,1.0,8198.632953312417,16485.68468681624,147.68540502041938,1152.3236943893078,28.97068782674204,7.378236051509256,9.089450708109096
94.0,1.0,8247.076693021889,16933.495830800894,152.8978878599391,596.4044664877981,28.97068782674204,7.378236051509256,16.384956485411696
95.0,1.0,8061.348090363708,29590.814940881573,136.28867964468472,640.5094952120652,65.36337724994995,7.151548849907113,12.50558634222916
96.0,1.0,8200.35629763172,12287.540215014935,120.30223000145357,1134.6396137858374,34.2260073298638,7.715848358308881,6.939723337305133
97.0,1.0,7934.513725445066,12226.282806475141,135.1133945136756,802.6344665076422,34.2260073298638,7.715848358308881,10.773092181035464
98.0,1.0,8563.070944221945,13594.177420495094,554.54950855344,27738.583805726197,0.009666892686187886,7.105135138164454,6.015910479649179
99.0,1.0,8331.402211846837,13655.826514006349,112.7322979581336,880.937530789728,0.009666892686187886,7.105135138164454,7.32025041566961
100.0,1.0,8357.005823183476,15370.970511749561,93.16834688974583,346.2022287519387,51.89617608951899,8.506649478423489,12.464284578175196
101.0,1.0,8144.982651005658,15590.031801192255,102.5289004778347,314.75407834079,51.89617608951899,8.506649478423489,15.863946522914958
102.0,1.0,8764.370846914795,9428.956136312665,185.04879687280484,1373.0471913492092,27.239688132038623,6.505057770889706,10.48207963001522
103.0,1.0,8448.544427596695,9444.023682702289,94.81826947823694,910.089963238773,27.239688132038623,6.505057770889706,5.48503144055109
104.0,1.0,8678.46383639249,3761.8389667102056,89.07808377765532,730.950359401897,40.621665759806035,7.693742262065572,6.221259392178471
105.0,1.0,8437.682377868085,3755.0146899366255,88.43953824697152,390.06308280863067,40.621665759806035,7.693742262065572,9.804500701312485
106.0,1.0,8627.398417282244,7354.818269641615,159.0803792426402,2150.6730089273715,77.5491150517526,12.105933554379652,8.348554152700471
107.0,1.0,8631.817005589564,11579.52413056005,82.60694783709357,1065.417637586326,27.463333620120064,9.043739559715616,4.609122833206422
108.0,1.0,8731.130172834166,11432.276247947917,138.52447632767957,1041.333894400735,27.463333620120064,9.043739559715616,10.017051373549112
109.0,1.0,8597.877726669372,16053.446157056902,108.05064219798447,675.2576574686709,51.0678974188706,11.286787666983974,11.035499170848968
110.0,1.0,8716.283165145005,6398.964835600389,87.66438238912973,433.67341790506833,29.131093717604255,6.33280730065359,8.122087383244777
111.0,1.0,8501.089982372569,6657.013816619813,90.02121855815797,249.89663199963266,29.131093717604255,6.33280730065359,12.791734916144568
112.0,1.0,8698.771258073457,8793.343153042959,144.2018787375895,707.2020243660792,56.54094136082115,14.440838379111902,21.597792073480115
113.0,1.0,8412.936293866624,9046.174487911647,72.173128794956,226.21319431843548,56.54094136082115,14.440838379111902,17.302317202090602
114.0,1.0,8856.667460560371,3071.845641902232,102.49602520135434,416.6205785871508,79.50634527022926,8.135024615518258,12.144911864444591
115.0,1.0,9118.378080471904,12555.119360058712,388.7382638296058,12140.226439544887,32.59933429970076,13.121465309754814,9.224775425128179
116.0,1.0,8723.935412281746,12820.458652331508,144.4609958918783,1128.2147971388044,32.59933429970076,13.121465309754814,13.0608963069113
117.0,1.0,8981.162979313396,4958.167489408332,116.97376054554363,1263.4209576352407,49.27294750769815,9.976910007695158,6.979113526774383
118.0,1.0,9183.79169132419,4670.209198827633,118.00272866952562,491.0496864998786,49.27294750769815,9.976910007695158,15.4596235903387
119.0,1.0,9342.910769624144,10117.601686421463,82.20979697996943,524.9187248837524,4.858606602111274E-5,12.142497519537425,9.088807218340849
120.0,1.0,9032.861963235167,10296.733995205392,93.65074957786767,550.3127461982514,4.858606602111274E-5,12.142497519537425,10.861185221173875
121.0,1.0,9060.932825890048,16965.8203139868,95.52604733885,351.57947128349934,80.07461691659276,8.85409884702456,13.174931077829253
122.0,1.0,9115.086592940188,2473.8101870392147,82.24585469063615,399.81504339739223,93.64188127857754,10.511364448548877,10.365417424116497
123.0,1.0,9264.970156890364,12474.895382918992,190.36355915390786,1975.7830920578222,65.00498589652439,15.573622668596334,14.867364545265593
124.0,1.0,9149.923959878208,14971.063804406747,166.61973332861416,1089.1404922511203,88.76564095668637,7.962363114406091,12.028003181136249
125.0,1.0,9222.355114187956,8382.759233640632,103.23808770900004,668.1249012413957,54.04676465948133,10.538883080747903,9.84867080697572
126.0,1.0,9163.053096283025,8106.436589386684,96.32925479522332,492.67316861027956,54.04676465948133,10.538883080747903,11.329437353281092
127.0,1.0,9334.286853227262,11069.652982744668,105.18422309083772,1083.0219045154743,62.7520975459549,13.340972365244873,7.946745316486377
128.0,1.0,9227.89371627224,10733.510460463778,82.26878607700282,278.1336422029154,62.7520975459549,13.340972365244873,17.015889160218762
129.0,1.0,9316.413842226351,13774.83239323796,112.96335038481811,1050.7897133961735,1.995029234450119E-5,10.835582808158513,8.01227399636006
130.0,1.0,9407.597895794152,1581.8179875677697,90.13296489830245,764.4418788457031,78.88454268257861,9.704608379028578,6.814891778855121
131.0,1.0,9577.87267665772,10118.684168285217,94.98625639015555,928.7033577648311,41.60630487998024,13.07673322596923,7.53693661367406
132.0,1.0,9331.903238220235,10118.736954276,106.13509264008489,800.5953487650103,41.60630487998024,13.07673322596923,10.276221041680225
133.0,1.0,9414.247403814268,12151.746328781595,109.91254309462595,1200.172262583136,76.08828926104663,12.38170210528513,7.477606408443779
134.0,1.0,9472.913858520304,15691.208791826017,98.64712807960747,703.7433878583444,50.63586952827925,10.563515013938792,8.778628839576076
135.0,1.0,9167.501671639151,15809.373640529908,66.95474127601281,263.520536638496,50.63586952827925,10.563515013938792,10.50390739171024
136.0,1.0,9515.248783011026,684.2492894196329,115.47213786266657,933.9398381287376,18.89034934189783,8.4467635526196,7.8946502032277515
137.0,1.0,9570.393966057758,9197.536526707918,133.49422497127958,960.9662288058234,38.147288552433906,11.204597688159577,11.634511525686586
138.0,1.0,9328.361201356574,9693.974838842381,89.37453330299121,466.246373431178,40.04664824195839,9.171238350976127,9.586348558654544
139.0,1.0,9543.307949081844,9247.441300429593,86.15133102376605,468.8201543413121,40.04664824195839,9.171238350976127,9.008710217987698
140.0,1.0,9611.56623519972,9600.814735614766,157.7259671415516,1924.0067653954566,40.04664824195839,9.171238350976127,7.618161039941992
141.0,1.0,9608.261134746193,3354.962352251918,90.13703298906061,915.0981073615956,26.360673317604487,7.990452225360028,5.487766917610247
142.0,1.0,9811.970950229126,3608.3343332733057,130.12711102986225,804.4609530450566,26.360673317604487,7.990452225360028,10.344482854388417
143.0,1.0,9754.359692224614,3170.693899115686,163.31100478130205,956.8478433333834,26.360673317604487,7.990452225360028,12.981329045546616
144.0,1.0,9670.79239403098,12809.890962914176,83.55035646518901,559.5789924226768,33.351714873798414,14.87643300660401,10.209383899694892
145.0,1.0,9675.17181105883,17177.874834805058,120.18966241056637,738.9488491115503,38.1780964931945,9.822388399137262,11.110907291695016
146.0,1.0,9929.753879217751,14533.649824246211,160.10518183712355,596.8509328519721,51.74487668558579,10.154514432378235,22.718284485140252
147.0,1.0,9791.433910386724,14884.056516080094,105.23279551124065,487.94920811617635,51.74487668558579,10.154514432378235,12.922531368879254
148.0,1.0,9733.028885687265,20213.817304067285,116.17724441561396,495.4361676414334,34.37275687133033,5.484853712574386,10.328737516308063
149.0,1.0,9884.796977818734,1036.1655518316015,118.98262932076076,653.5760572624687,26.831069609693053,8.375350002161166,10.904975736527586
150.0,1.0,10066.312172611319,1331.6304771944347,93.84025490089815,347.84270223488386,26.831069609693053,8.375350002161166,12.434902133884304
151.0,1.0,9865.696864175594,13163.196505279388,91.41245599062582,731.4255712313239,77.26686142204774,14.733693614885588,9.379651523940124
152.0,1.0,9789.712317868925,12642.30502488006,584.1387069999573,39372.4265797924,0.005960821578950128,15.657211733801475,7.671623209572019
153.0,1.0,9714.570922307525,12778.23275704612,2.1017337705805783,231.207868297828,0.005960821578950128,15.657211733801475,2.0143615754650366
154.0,1.0,9997.74331221716,13628.598552974663,123.33810997386122,978.2199113452865,72.59944225670212,14.643940123455343,12.203810643665005
155.0,1.0,10018.315331320136,14029.992149196252,86.81411381954985,1012.3930751143832,69.69580450526415,12.784001273797694,6.018293067804435
156.0,1.0,10038.76186805657,19172.535041700703,88.87211294553003,573.5406458060444,41.6872878249538,7.371425416799408,7.23788330126606
157.0,1.0,10152.244843740213,19449.95209630254,223.2125075304071,1303.7656354379358,41.6872878249538,7.371425416799408,15.999807909891729
158.0,1.0,10029.89092736319,4904.352083926693,82.62535795507084,734.1014335668984,48.1889798362166,8.824095532842456,5.919680573145273
159.0,1.0,10274.565050144558,4753.895161724659,116.9997220822096,423.23171715388196,48.1889798362166,8.824095532842456,15.8261666701487
160.0,1.0,10051.857779513984,17004.925097909363,105.38925694717754,910.8976426808431,32.00920384050923,12.829185460277234,8.975425715156677
161.0,1.0,10195.849174027255,2675.8406443962867,109.45429668470982,712.2950886743824,43.34189002187909,6.3410301197091385,7.7832272655030605
162.0,1.0,10213.451481693013,8959.537686725589,113.3468448470875,900.865394865009,35.21536218791149,8.245916712983247,7.792435648105029
163.0,1.0,10427.696127387906,8890.000712150942,109.90273723581853,1215.477651065302,35.21536218791149,8.245916712983247,5.981002155188214
164.0,1.0,10293.48975444012,16585.03700753766,128.09541693868337,1221.663813529712,50.50544308345008,13.371888160707453,10.016092493835451
165.0,1.0,10455.412261324145,16278.351278670089,118.36749406523141,1774.1266666385045,50.50544308345008,13.371888160707453,6.4383421907397675
166.0,1.0,10432.064627505964,17315.35563375755,209.8754252957569,3480.44943525961,24.17636520743577,16.061059945839883,10.894816730083221
167.0,1.0,10525.08241100217,6194.584994145559,106.31300824250732,1246.5170895742046,44.281032945751555,13.035892023699162,7.0970265362165
168.0,1.0,10505.115021807012,9684.702508517012,140.42904600288347,1372.1181382535776,39.34698622530492,9.476135640020377,8.43953468996965
169.0,1.0,10524.2137417166,17666.156732112784,87.25664575092932,889.4980336903826,34.25017383148405,13.483890685391122,6.9416385637493185
170.0,1.0,10438.039953989226,17893.259640892386,86.50684030415582,520.5788406345458,34.25017383148405,13.483890685391122,10.733762130187232
171.0,1.0,10524.51550646418,19750.475000879655,99.83284901567737,3099.5133909886604,25.731357814598013,11.796260453704594,3.1580996196806908
172.0,1.0,10204.96960330624,19658.55294207206,117.46702488339963,1172.8300004986766,25.731357814598013,11.796260453704594,8.230010703014512
173.0,1.0,10774.284298852981,19629.200141844172,274.76188819106153,4789.397530885192,25.731357814598013,11.796260453704594,10.471026892059962
174.0,1.0,10598.600841942563,3329.9796220523713,100.1693759653476,785.8020549861983,43.69254583867139,6.545392442512382,6.516434943232767
175.0,1.0,10606.035217278597,6639.276104764801,124.75924484809835,1967.8430077255223,62.70041033149116,13.38697279834719,6.446734089141733
176.0,1.0,10903.461481276485,11339.93222803298,152.16882059502038,1336.1099806732739,53.96497725286053,8.444116666696315,9.144510489107981
177.0,1.0,10602.598252671132,11504.160815104535,103.15600803776233,740.688655323748,53.96497725286053,8.444116666696315,7.947098732229372
178.0,1.0,10581.738981917359,18872.69401971905,112.57566857795764,860.5807003234232,93.76345183971084,11.193795270837091,9.580001283866931
179.0,1.0,10661.897811031291,38156.570931442046,113.84162697401493,535.9559867911772,59.02453535150787,5.376419931395646,9.390882926278177
180.0,1.0,10741.332571622841,1849.819000736032,116.68905928484534,800.9339818623653,40.98074219640198,9.310336261007508,9.572103276444489
181.0,1.0,10931.525412743047,10072.919696236992,196.25093805139116,1774.3366094851199,56.87174202807856,8.792519252717758,11.226349206641531
182.0,1.0,10663.823093792727,10266.743656362964,79.7155383447418,556.2453717157341,56.87174202807856,8.792519252717758,6.874448192856427
183.0,1.0,10755.192568267228,15031.753263243898,170.95877236608126,1031.4259669517917,101.5609809980553,9.376749526102147,14.720289729113894
184.0,1.0,10863.489116338804,8616.978381876394,148.88113369687179,1355.3372278190245,48.61103393388883,13.013652547099223,11.639680802858875
185.0,1.0,11030.179826669839,9285.026165823441,219.55580413689765,3253.098270777335,10.27192190006964,17.902039226109274,13.73031564830389
186.0,1.0,10754.760606623557,13219.183783376177,95.02006457193946,1245.1644123842618,45.62732580255121,12.73388831862994,5.870569237414061
187.0,1.0,11030.74763544584,13367.12807310375,101.67492716341559,720.3935363530724,45.62732580255121,12.73388831862994,10.25903944546607
188.0,1.0,10769.220221570044,14479.986889275011,95.35535680839666,1226.7577605801293,63.296743271242896,9.674324797700566,5.212444203474508
189.0,1.0,11019.632830924349,14319.600143238085,274.20936432619834,2542.84260033064,63.296743271242896,9.674324797700566,15.618568337854397
190.0,1.0,10882.275992796733,2915.158184917981,110.19602935353713,675.4420881098151,38.64996041736422,6.095212361702,8.024655159756398
191.0,1.0,11028.245239198657,710.0206263470719,113.08916178436358,1067.354454558346,37.85326694255652,7.353361075633343,6.506252972594338
192.0,1.0,11279.522203762059,519.8768002249417,97.24653186162816,511.8249599878634,37.85326694255652,7.353361075633343,8.965123628124601
193.0,1.0,11094.30530733976,15778.032497243275,118.67812354899091,1122.4462515886894,111.39613021672513,11.336243634601978,8.457415403187001
194.0,1.0,11199.873613179787,12648.507928989979,209.21078243280166,3855.5255322914363,53.97787509428913,16.494897388591983,10.098195095432242
195.0,1.0,11405.154876060295,12354.3121218947,1.4188553047751977,356.61099925440317,53.97787509428913,16.494897388591983,1.6177684189032153
196.0,1.0,11286.438709359365,3811.211972402236,88.48787704271916,418.9291178866881,41.74044485467694,8.91622987889976,10.10906284155656
197.0,1.0,11298.175480005893,4105.0685308807,109.85695038236756,264.09834763314245,41.74044485467694,8.91622987889976,21.658014082441483
198.0,1.0,11242.097859220314,14094.130466052164,117.73855268995261,655.1843302158119,70.57098922698567,8.93375653395109,11.14714197059312
199.0,1.0,11248.41435950547,9729.2531879636,89.56566705012501,629.713182205446,49.58426773146034,12.133182241454097,8.988804875773198
200.0,1.0,11566.115066587117,9935.95952310729,114.80602219514302,1024.4760587047726,49.58426773146034,12.133182241454097,9.030855836591243
201.0,1.0,11324.975061420375,19222.948826836764,171.30403356150404,2931.298071531464,53.952351812980815,14.508170180782484,8.239055623261258
202.0,1.0,11436.051825143746,4952.323353732059,96.41353020884469,494.2492456029648,43.14744815851705,8.810069216932016,10.068380060161328
203.0,1.0,11405.371691598004,6739.416874396304,119.42529728340698,506.6770389549908,48.61821395888045,9.543228074702292,14.858370457820293
204.0,1.0,11210.59073977255,6441.389309410704,82.25158093458523,241.6908740213178,48.61821395888045,9.543228074702292,14.854468926422946
205.0,1.0,11429.257397377962,12224.38734977315,130.82024790133826,2001.0654803735376,45.09980638878272,12.680007225575821,6.638843813936235
206.0,1.0,11489.36940609504,16486.08167175206,95.26814409674763,432.44354737661735,104.54198716868288,8.413228397239585,10.695527978000204
207.0,1.0,11582.475883373485,3240.2270764586738,143.22254302061458,860.0046245621227,71.52749913171927,8.072168494153113,11.503578121665397
208.0,1.0,11522.40749417761,9768.20977997718,246.45580587983775,3842.840586455063,37.153063065844115,15.66036933966513,13.036325047385903
209.0,1.0,11703.59773771241,4563.1361767684975,118.38051577654167,610.0030788046971,44.32111629998296,9.735417914803573,12.657430566337085
210.0,1.0,11732.274862152359,4245.660813917553,105.59991098050925,337.4352667640722,44.32111629998296,9.735417914803573,17.382110682701928
211.0,1.0,11716.183772802004,5975.094518598183,211.00867161662268,2825.868281629259,75.8924804740204,13.313224732041187,11.44596194732132
212.0,1.0,11598.702728807672,8840.702002809641,142.84830234935657,1700.8766788167172,122.10388044668092,21.658389609124146,13.293122431820237
213.0,1.0,11737.44345711284,10686.195252866022,260.8028849037838,41741.11805993311,1.0874468857534326E-5,75.86779592579332,6.142317928662783
214.0,1.0,11604.46898017999,10876.958392104454,72.3913247193625,1000.5691752274546,1.0874468857534326E-5,75.86779592579332,19.16412019592273
